Babes In Toyland (1954/ Video Artists)	Babes	0.153846	0.653846	0.826923	0.266667	0.213496	1	0	-2.501557
Babes In Toyland (1961)	Best in Town	0.375	0.689103	0.720192	0.540541	1.389626	1	0	-2.081535
Babes In Toyland (1961/ Blu-ray)	Babes	0.181818	0.661616	0.830808	0.307692	0.213507	1	0	-2.431057
Babes In Toyland (1997)	Best in Town	0.375	0.689103	0.720192	0.540541	1.389626	1	0	-2.081535
Babes Of The Night (4-Pack): Huntress: Spirit Of The Night / Forbidden Zone: Alien Abduction / Cemetery High / The Occultist	Babes	0.048	0.624444	0.812222	0.091603	0.213496	1	0	-2.703808
Babes On Bikes	Best Bits	0.533333	0.777778	0.8	0.64	-0.776739	0	0	-1.414129
Babes Rockin' Hard	Backstage in Hollywood	0.210526	0.736105	0.788884	0.47619	-0.397163	0	0	-2.125839
Babes That Bite: Good Girls Gone Bad	Batman: The Brave and the Bold	0.324324	0.712522	0.770018	0.470588	0.298035	1	0	-2.124455
Babette's Feast (Criterion Collection)	Britain's Greatest Generation	0.333333	0.673184	0.705865	0.521739	0.326413	1	0	-2.198733
Babette's Feast (Criterion Collection/ Blu-ray)	Britain's Whale Hunters: The Untold Story	0.333333	0.663095	0.696786	0.4	0.213496	1	0	-2.410696
Babette's Feast (Criterion Collection/ Old Version)	Better Living with Collins and Collins	0.403846	0.667976	0.701179	0.483516	0.213496	1	0	-2.213839
Babette's Feast (MGM/UA)	Bette	0.24	0.677778	0.71	0.387097	0.213593	1	0	-2.444510
Baby Boom Years: 1962	Baby Boom	0.454545	0.769697	0.97697	0.625	0.491276	1	1	-1.261338
Baby Boom Years: 1963	Baby Boom	0.454545	0.769697	0.97697	0.625	0.491276	1	1	-1.261338
Baby Boom Years: 1964	Baby Boom	0.454545	0.769697	0.97697	0.625	0.491276	1	1	-1.261338
Baby Boom Years: 1965	Baby Boom	0.454545	0.769697	0.97697	0.625	0.491276	1	1	-1.261338
Baby Dolittle: Neighborhood Animals (Buena Vista)	Batalla de las Americas (Canada Competition)	0.24	0.679499	0.743599	0.421053	0.213496	1	0	-2.352313
Baby Dolittle: Neighborhood Animals (Family Home/Discovery Video)	Bret Michaels and the Zombie Apocalypse of Love	0.227273	0.660111	0.6941	0.350877	0.213496	1	0	-2.544725
Baby Dolittle: World Animals (Buena Vista)	Batalla de las Americas (Canada Competition)	0.186047	0.683016	0.746413	0.477273	0.213496	1	0	-2.292515
Baby Dolittle: World Animals (Family Home/Discovery Video)	Bill Moyers on Addiction: Close to Home	0.237288	0.65336	0.688024	0.363636	0.213498	1	0	-2.543194
Baby Doll	Baby Bob	0.7	0.825926	0.912963	0.736842	-1.003133	0	0	-0.660439
Baby Doll Diaries: Baby Doll Escorts / Baby Doll Strippers	Baby Diaries	0.220339	0.708822	0.883529	0.361111	0.213496	1	0	-2.190444
Baby Dolls Behind Bars In 3D	Bobby Bare and Friends	0.344828	0.708507	0.737656	0.461538	-0.356501	0	0	-2.175384
Baby Einstein	Babel nisei	0.571429	0.815873	0.871111	0.692308	-1.16163	0	0	-1.050517
Baby Einstein (4-Pack), Vol. 1: Baby Bach / Language Nursery / Baby Shakespeare: World Of Poetry / Baby Newton: All About Shapes	Baby Time	0.062016	0.584755	0.792377	0.115108	0.213496	1	0	-2.768259
Baby Einstein (4-Pack), Vol. 2: Baby Mozart Music Festival / Baby Van Gogh ... Colors / Neighborhood Animals / World Animals (4-	Baby Time	0.062016	0.584755	0.792377	0.115108	0.213496	1	0	-2.768259
Baby Einstein (4-Pack), Vol. 3: Baby Beethoven / Baby Neptune: Discovering Water / Numbers Nursery	Baby Time	0.090909	0.590236	0.795118	0.165138	0.213496	1	0	-2.729079
Baby Einstein Bundle Of Joy (13-Pack/ Amazon Exclusive): Baby Bach / Baby Beethoven / Baby Einstein: Neighborhood Animals / ...	Baby an Bord	0.101562	0.58754	0.79377	0.184397	0.213496	1	0	-2.720703
Baby Einstein: Animals & Nature (4-Disc): Baby Van Gogh / World Animals / Baby MacDonald / On The Go	Baby Time	0.089109	0.589769	0.794884	0.162162	0.213496	1	0	-2.731976
Baby Genius: Counting Songs	Body Mind Connection	0.392857	0.684028	0.715625	0.530612	-0.703919	0	0	-2.097359
C - Control: The Money And Soul Of Possibility: The Complete Series (Limited Edition/ DVD & Blu-ray Combo)	Control	0.074766	0.646807	0.682126	0.13913	0.213496	1	0	-2.795212
C And I: Careless And Imprudent: White Knuckle Extreme	Chefs A' Field: Culinary Adventures that Begin on the Farm	0.2	0.678342	0.710507	0.45614	0.213496	1	0	-2.371108
C B T: Cock-And-Ball Torture In A Nutshell (Book w/ DVD)	Cover Me: Based on the True Life of an FBI Family	0.210526	0.609952	0.648957	0.336449	0.213496	1	0	-2.699102
C How To Program (Book w/ DVD)	Creators of Tomorrow	0.193548	0.632719	0.669447	0.423077	0.732997	1	0	-2.544689
C Kkompany	CNN & Company	0.545455	0.820346	0.838312	0.72	-0.919933	0	0	-1.075185
C Man	CIA Man	0.666667	0.916667	0.925	0.857143	-0.972001	0	0	-0.214732
C Me Dance	CIA Man	0.454545	0.765152	0.788636	0.631579	-1.180672	0	0	-1.575943
C Walk Moves	Cheap Movies	0.615385	0.757835	0.782051	0.692308	-0.985563	0	0	-1.262621
C# 2008 Fundamentals I & II (Book w/ DVD)	Casa Cecilia 2 (un anno dopo)	0.238095	0.580952	0.622857	0.361111	0.683703	1	0	-2.732465
C'Eravamo Tanto Amati (We All Loved Each Other So Much)	Carl's Stone Cold Lock of the Century of the Week	0.178571	0.641667	0.6775	0.415094	0.213496	1	0	-2.536959
C'Est Beau Une Ville La Nuit	Ces enfants d'ailleurs	0.310345	0.696681	0.727013	0.5	-0.602578	0	0	-2.179964
C'Est La Vie	C'est la vie	0.769231	0.846154	0.876923	0.769231	-0.891155	0	1	-0.490983
C'Est La Vie, Mon Cheri	Costas at the Movies	0.375	0.702381	0.732143	0.533333	-0.722724	0	0	-2.051622
C'Est Pas La Faute A Jacques Cartier	Camins perduts: La ruta de la seda	0.216216	0.656654	0.690988	0.444444	0.261768	1	0	-2.440615
C'Mere Deer: Whitetail Camp	Come Date With Me Canada	0.357143	0.676508	0.708857	0.528302	-0.295054	0	0	-2.157503
C'Mon Man	Con Man	0.8	0.85	0.865	0.888889	-0.965773	0	0	-0.176244
C'T'A Ton Tour, Laura Cadieux (Laura Cadieux I)	Caras de la cultura - Cinema Paraiso	0.291667	0.613508	0.652157	0.423529	0.213687	1	0	-2.544992
C'est La Vie, Mon Cheri (Old Version)	C'est La Vie with Selah V!	0.473684	0.737121	1	0.584615	0.88132	1	0	-1.344080
C++ Fundamentals I And II	Chou nu da fan shen	0.307692	0.653419	0.688077	0.391304	-0.869686	0	0	-2.467779
C-A-G-E-D Guitar System Made Easy, Vol. 1 - 3	Camins perduts: La ruta de la seda	0.23913	0.588641	0.629777	0.345679	0.230358	1	0	-2.730493
C-A-G-E-D Guitar System Made Easy, Vol. 1: Five Chord Shapes For Mastering The Fingerboard	Cover Stories: A History of Record Sleeve Design in the North-West	0.285714	0.63508	0.671572	0.392405	0.213496	1	0	-2.531032
C-A-G-E-D Guitar System Made Easy, Vol. 2: Playing Chords And Licks In Every Key And Position	Chris Hedges, God's Covenant in the Promised Land: A Progressive Voice	0.234043	0.645172	0.680655	0.375758	0.213496	1	0	-2.552285
C-A-G-E-D Guitar System Made Easy, Vol. 3: The Next Step: Exploring Blues And Ragtime Progressions	Chris Hedges and Eugene Jarecki the Failed War on Drugs: A Progressive Voice	0.272727	0.619959	0.657963	0.409091	0.213496	1	0	-2.557874
C-BO: Live And Uncut	COA: Life in Transit	0.47619	0.694444	0.725	0.619048	-0.456008	0	0	-1.815755
C-Bear And Jamal	C-Bear and Jamal	0.941176	0.887868	0.96636	0.941176	-0.880897	0	1	0.455382
C-Murder Presents: The Movement	Cedric the Entertainer Presents	0.3125	0.682065	0.713859	0.4375	0.980179	1	0	-2.317373
C-Murder: The Tru Story: Continued (DVD/CD Combo/ Limited Edition)	Candid Travels Season 2 of Magic with Celebrity Liam Stone	0.253731	0.626675	0.664008	0.380952	0.213496	1	0	-2.585734
C-Rayz Walz: Year Of The Beast (DVD/CD Combo/ Limited Edition)	Candid Travels Season 2 of Magic with Celebrity Liam Stone	0.238095	0.637629	0.673866	0.409836	0.213496	1	0	-2.527907
C-Walk: It's A Way Of Livin'	City Walk: Every City Is a Living Body	0.206897	0.645453	0.680908	0.529412	0.21463	1	0	-2.354717
C-ute: C-ute Concert Tour 2010 (Blu-ray)	Culture Catch Henry Butler Music Salon	0.219512	0.681244	0.71312	0.425	0.213507	1	0	-2.395483
C. S. Lewis: Beyond Naria	CBC News: Vancouver at 6	0.307692	0.67991	0.711919	0.431373	-0.92713	0	0	-2.336056
C.A.G.E The Rage	C.A.K.E. The Series	0.588235	0.804902	0.882941	0.702703	0.253243	1	0	-1.007571
C.A.T. Squad: Stalking Danger	C.A.T.S	0.266667	0.702778	0.881111	0.421053	0.218585	1	1	-2.093063
C.A.T.C.H. Onto Good Hygiene	C.L.A. No somos ángeles	0.413793	0.65613	0.724904	0.528302	-0.300422	0	0	-2.119492
C.A.T.C.H. Onto Good Hygiene (Alternate UPC)	C.A.	0.111111	0.62963	0.777778	0.2	0.213496	1	0	-2.669399
C.B.D.: The Comic Book Diaries	Coast to Coast USA: Biker-Jens	0.290323	0.654216	0.688795	0.387097	0.872887	1	0	-2.482134
C.C. And Company (Cheezy Flicks/ PG Version/ cover title: C.C. & Company)	Candid Travels Season 2 of Magic with Celebrity Liam Stone	0.216216	0.60738	0.646642	0.37594	0.213496	1	0	-2.658947
C.C. And Company (Miracle Pictures/ R-Rated Version/ cover title: C.C. & Company)	Chefs A' Field: Culinary Adventures that Begin on the Farm	0.292683	0.635285	0.671756	0.425532	0.213496	1	0	-2.482307
C.C. And Company (Reel Enterprises/ PG Version)	Comedy Central presenta: Stand Up Sin Fronteras	0.145833	0.658497	0.692647	0.395833	0.213496	1	0	-2.527142
C.G. Jung: The Wisdom Of The Dream: 3-Part Series	Carl Jung: Wisdom of the Dream	0.52	0.675484	0.707935	0.641975	0.221346	1	1	-1.781006
C.H. Spurgeon: People's Preacher	College Hill: South Beach	0.30303	0.654807	0.689326	0.40678	0.713543	1	0	-2.446267
C.H.O.M.P.S.	C.R.O.M.	0.615385	0.834758	0.867806	0.727273	-1.256898	0	0	-0.873721
C.H.U.D. (Anchor Bay/ Cult Film Series: Cult Fiction)	Chefs A' Field: Culinary Adventures that Begin on the Farm	0.074074	0.631128	0.668015	0.371681	0.213496	1	0	-2.640991
C.H.U.D. (Anchor Bay/ Special Edition)	CBS Schoolbreak Special	0.333333	0.625427	0.662885	0.507937	0.917238	1	0	-2.361374
C.H.U.D. (Image)	C.L.Y.D.E.	0.411765	0.682709	0.746168	0.5	-0.257046	0	0	-2.088880
C.I.A. Code Name Alexa (Madacy)	CBBC at the Fame Academy	0.375	0.658981	0.693083	0.45614	0.651361	1	0	-2.309109
C.I.A. Code Name Alexa (Trinity Home Entertainment)	Cho Jigen Game Neptune the Animation	0.326923	0.671297	0.704167	0.404494	0.213513	1	0	-2.385344
C.I.A. II: Target Alexa	C.L.A. No somos ángeles	0.333333	0.655983	0.724786	0.5	-1.113698	0	0	-2.238372
C.I.A.: Codename Alexa (Seedsman Group)	Comedy Central presenta: Stand Up Sin Fronteras	0.1	0.636111	0.6725	0.386364	0.213496	1	0	-2.608370
C.O.G.	C.E.O.	0.714286	0.849206	0.879365	0.714286	-0.905583	0	0	-0.693742
C.O.P.S. (Mill Creek Entertainment), Vol. 1 (3-Disc)	C.O.P.S.	0.169811	0.679944	0.935989	0.290323	0.213496	1	1	-2.269679
C.O.P.S. (Mill Creek Entertainment), Vol. 2	C.O.P.S.	0.204545	0.690236	0.938047	0.339623	0.213497	1	1	-2.174297
C.O.P.S. (Mill Creek Entertainment): Best Of C.O.P.S., Vol. 2	C.O.P.S.	0.145161	0.67264	0.934528	0.253521	0.213496	1	1	-2.332107
C.O.P.S. (Mill Creek Entertainment): The Best Of C.O.P.S.	C.O.P.S.	0.155172	0.675607	0.935121	0.268657	0.213496	1	1	-2.307314
C.O.P.S. (Shout! Factory)	C.O.P.S.	0.346154	0.732194	0.946439	0.514286	0.247598	1	1	-1.716136
C.O.P.S. (United American): Fighting Crime In A Future Time	C.O.P.S.	0.15	0.674074	0.934815	0.26087	0.213496	1	1	-2.320222
C.P.E. Bach: The Last Sufferings Of The Saviour: Hartmut Haenchen	Chuck Presents: Buy Hard - The Jeff and Lester Story	0.242424	0.647859	0.683073	0.352941	0.213496	1	0	-2.568401
C.R.A.Z.Y. [CRAZY] (Magnolia Pictures)	C.R.O.M.	0.179487	0.606838	0.764103	0.291667	0.213557	1	0	-2.623894
C.R.A.Z.Y. [CRAZY] (Netflix)	C.R.E.A.M.	0.275862	0.626045	0.775627	0.4	0.43896	1	0	-2.406377
C.R.A.Z.Y. [CRAZY] (TVA International)	Cedar Sequoia International	0.435897	0.681013	0.712912	0.507463	0.581006	1	0	-2.102970
C.R.A.Z.Y. [CRAZY] (TVA International/ Blu-ray)	Cedar Sequoia International	0.354167	0.634921	0.671429	0.447368	0.340981	1	0	-2.409044
C.R.A.Z.Y. [CRAZY] (TVA International/ Collector's Edition)	Cedar Sequoia International	0.283333	0.612698	0.651429	0.386364	0.459813	1	0	-2.600050
C.R.A.Z.Y. [CRAZY] (TVA International/ Collector's Edition/ Version Francaise)	Communication with Alexandra Riecki-Gonzales on NWRT #CoreValues	0.189873	0.59842	0.638578	0.347222	0.213496	1	0	-2.722970
C.R.E.A.M. [CREAM]	C.R.E.A.M.	0.578947	0.811802	1	0.733333	0.235127	1	1	-0.732358
C.S. Lewis & The Chronicles Of Narnia	CBS Evening News with Walter Cronkite	0.210526	0.680499	0.712449	0.447368	0.214493	1	0	-2.371705
C.S. Lewis Through The Shadowlands	Christmas Through the Eyes of Children	0.342857	0.678437	0.710593	0.513514	0.217085	1	0	-2.188030
C.S.A.: The Confederate States Of America	Chi se ne frega della musica	0.357143	0.678792	0.710912	0.450704	0.613508	1	0	-2.272975
C60 Buckminsterfullerene: The Celestial Sphere That Fell To Earth	Conrad Besselheimer: The Internet Life Coach	0.318182	0.650132	0.685119	0.468468	0.213496	1	0	-2.361665
CAD For Fashion Design And Merchandising (Book w/ DVD)	Carved with Love: The Genius of British Woodwork	0.2	0.625168	0.662651	0.346154	0.213496	1	0	-2.653849
CAD For Interiors Basics + CAD For Interiors Beyond Basics DVD (Book w/ DVD)	Chris Hedges and Eugene Jarecki the Failed War on Drugs: A Progressive Voice	0.12987	0.604515	0.644063	0.337662	0.213496	1	0	-2.733208
CAE Result (Book w/ DVD)	Cooking the Books	0.24	0.618519	0.656667	0.418605	-1.22508	0	0	-2.566838
CAE Result Itools (DVD-ROM)	Ce soir (ou jamais!)	0.285714	0.617521	0.655769	0.326531	-0.693127	0	0	-2.657099
CAGED System For Guitar / The CAGED Guitar System Made Easy (Book w/ DVD)	Chefs A' Field: Culinary Adventures that Begin on the Farm	0.22973	0.59925	0.639325	0.360902	0.213496	1	0	-2.691186
CAMFED: Zambia	Cash Cab Asia	0.266667	0.655556	0.69	0.482759	-1.122127	0	0	-2.360306
CASTEL: Episode 1: India / Kashmir	Chefs A' Field: Kids on the Farm	0.228571	0.654269	0.688842	0.382353	0.544809	1	0	-2.522020
CAT Power	City Tower	0.6	0.800758	0.820682	0.666667	-0.918403	0	0	-1.182040
CAT. 8	CAT. 8	1	1	1	1	-0.710644	0	1	1.000060
CAT. 8 (Blu-ray)	CAT. 8	0.411765	0.736695	0.894678	0.583333	0.815312	1	1	-1.602510
CB Hustlers (American Pop Classics/ On Demand DVD-R)	Custer	0.132075	0.656783	0.691105	0.233333	0.213496	1	0	-2.701655
CB Hustlers (CFS Releasing)	Custer	0.25	0.690476	0.721429	0.4	0.215201	1	0	-2.385483
CB Hustlers (Osiris / Westlake)	Custer	0.21875	0.681548	0.713393	0.358974	0.213729	1	0	-2.479581
CB4: The Movie	Cheap Movies	0.466667	0.761966	0.785769	0.714286	-0.945216	0	0	-1.406407
CB4: The Movie / Life (Special Edition)	Carmelo Bene e la voce dei canti	0.275	0.636869	0.673182	0.410959	0.247652	1	0	-2.508294
CBC's All-Star Comedy Homecoming	CJ's Dream to Hollywood	0.333333	0.696465	0.726818	0.421053	0.578411	1	0	-2.282209
CBC, Vol. 1	CBTV Channel 14	0.166667	0.733796	0.787037	0.5	-0.655204	0	0	-2.122096
CBGB	C.A.B.	0.2	0.67619	0.708571	0.5	-0.968534	0	0	-2.314329
CBGB (Blu-ray)	CBBC eXtra	0.4	0.70101	0.760808	0.538462	-1.075814	0	0	-1.979172
CBGB: Punk From The Bowery	Café con aroma de mujer	0.444444	0.693519	0.724167	0.509804	-1.066247	0	0	-2.050510
CBMCS Multicultural Training Program (Book w/ DVD)	Culture Catch Glen Tillbrook Live Music Salon	0.156863	0.618118	0.656306	0.371134	0.213496	1	0	-2.657732
CBS Salutes Lucy: The First 25 Years	CNBC Meets with Tania Bryer	0.324324	0.661411	0.69527	0.4	0.626563	1	0	-2.422012
CCB: Sundown (DVD/CD Combo)	Countdown	0.25	0.65	0.685	0.421053	0.325053	1	0	-2.472851
CCENT / CCNA ICND1 640-822 Official Cert Guide (Book w/ DVD)	China Rising: The Epic History of 20th Century China	0.147541	0.536262	0.582636	0.245614	0.213496	1	0	-2.962357
CCENT/CCNA ICND1 Official Exam Certification Guide (Book w/ DVD)	Communication with Alexandra Riecki-Gonzales on NWRT #CoreValues	0.123077	0.568676	0.611809	0.307692	0.213496	1	0	-2.845335
CCI: Case Study Of A Southern Prison	Country Strife: Summer with the Johnsons	0.189189	0.666459	0.699813	0.410256	0.213522	1	0	-2.471161
CCNA 640-802 Exam Certification Library: Simulator Edition (Book w/ DVD)	Candid Travels Season 2 of Magic with Celebrity Liam Stone	0.205479	0.597715	0.637943	0.318182	0.213496	1	0	-2.750125
CCNA 640-802 Official Cert Library (Book w/ DVD)	Celeb-Official	0.22449	0.623583	0.661224	0.34375	0.213547	1	0	-2.651065
CCNA 640-802 Official Cert Library: Simulator Edition (Book w/ DVD)	Candid Travels Season 2 of Magic with Celebrity Liam Stone	0.161765	0.611481	0.650333	0.362205	0.213496	1	0	-2.682878
CCNA ICND2 640-816 Official Cert Guide (Book w/ DVD)	CBC Doc Zone: Officeland	0.226415	0.605451	0.644906	0.358974	0.72257	1	0	-2.679218
CCNA Official Exam Certification Library (Book w/ DVD)	Candid Travels Season 2 of Magic with Celebrity Liam Stone	0.145455	0.595576	0.636018	0.333333	0.213496	1	0	-2.755857
CCNA Security 640-554 Official Certification Guide And LiveLessons (Book w/ DVD)	Chefs A' Field: Culinary Adventures that Begin on the Farm	0.197531	0.596636	0.636972	0.328571	0.213496	1	0	-2.744601
CCNA Video Mentor (Book w/ DVD)	Comte de Monte Christo, Le	0.3125	0.650463	0.685417	0.40678	0.713179	1	0	-2.452244
CCNA Voice 640-461 Official Cert Guide And LiveLessons Bundle (DVD-ROM)	Chefs A' Field: Culinary Adventures that Begin on the Farm	0.194444	0.588929	0.630036	0.351145	0.213496	1	0	-2.740275
CCNP Route 642-902 Cert Kit: Video, Flash Card, And Quick Reference Preparation Package (Book w/ DVD)	Chris Hedges and Eugene Jarecki the Failed War on Drugs: A Progressive Voice	0.205882	0.629013	0.666111	0.357542	0.213496	1	0	-2.628892
CCNP Switch 642-813 Cert Kit: Video, Flash Card, And Quick Reference Preparation Package (Book w/ DVD)	Chris Hedges and Eugene Jarecki the Failed War on Drugs: A Progressive Voice	0.203883	0.621491	0.659342	0.366667	0.213496	1	0	-2.638595
CCNP Tshoot 642-832 Cert Kit: Video, Flash Card, And Quick Reference Preparation Package (Book w/ DVD)	Chris Hedges and Eugene Jarecki the Failed War on Drugs: A Progressive Voice	0.203883	0.624316	0.661884	0.366667	0.213496	1	0	-2.631320
CCNP Video Mentor (Book w/ DVD)	Comte de Monte Christo, Le	0.3125	0.650463	0.685417	0.40678	0.713179	1	0	-2.452244
CD Highway: Complete 1st & 2nd Seasons: PBS Music Series	CD Highway	0.192982	0.694843	1	0.323529	0.213496	1	1	-2.092517
CD Muckosky	Circus Boy	0.333333	0.714646	0.743182	0.434783	-1.193665	0	0	-2.206199
CELLAbration: A Tribute To Ella Jenkins	Creation Minute	0.3	0.683333	0.715	0.464286	0.515392	1	0	-2.283282
CEO Exchange: Conversations In Leadership	CEO Exchange	0.309524	0.736264	1	0.472727	0.221014	1	0	-1.719957
CEO Goes Back To The Classroom	CTV News at Noon Toronto	0.322581	0.666626	0.699964	0.5	0.506921	1	0	-2.261742
CEO Secrets To Team Building: Leading Loyal Teams To Achieve Amazing Results (DVD/CD Combo)	Chris Hedges and Eugene Jarecki the Failed War on Drugs: A Progressive Voice	0.217391	0.654909	0.689418	0.366864	0.213496	1	0	-2.544375
CEO Secrets To Team Building: Leading Loyal Teams To Achieve Amazing Results Library Edition (DVD/CD Combo)	Chris Hedges and Eugene Jarecki the Failed War on Drugs: A Progressive Voice	0.231481	0.629936	0.666943	0.367568	0.213496	1	0	-2.604000
CEV Kids Dramatized New Testament In Noah's Ark: Cow	Chô semeitai Transformer: Beast Wars Neo	0.245283	0.635173	0.671656	0.404255	0.213496	1	0	-2.538051
CFB: Crazy Freakin' Bikers Pro/Am	Cristina Ferrare's Big Bowl of Love	0.205882	0.634105	0.670695	0.4	0.382539	1	0	-2.564879
CFD Module: Turbulent Flow Modeling (Book w/ DVD)	Culture Catch Glen Tillbrook Live Music Salon	0.22	0.600725	0.640652	0.375	0.213496	1	0	-2.675276
CFL Traditions: Tales Of Grey Cups & Glory: BC Lions (Special Edition)	CFL Traditions	0.211268	0.710172	1	0.348837	0.213496	1	1	-2.023352
CFL Traditions: Tales Of Grey Cups & Glory: Calgary Stampeders (Special Edition)	CFL Traditions	0.185185	0.702058	1	0.3125	0.213496	1	1	-2.097499
CFL Traditions: Tales Of Grey Cups & Glory: Montreal Alouettes (Special Edition)	CFL Traditions	0.185185	0.702058	1	0.3125	0.213496	1	1	-2.097499
CFL Traditions: Tales Of Grey Cups & Glory: Saskatchewan Roughriders (Special Edition)	CFL Traditions	0.172414	0.698084	1	0.294118	0.213496	1	1	-2.132207
CFL Traditions: Tales Of Grey Cups & Glory: Winnipeg Blue Bombers (Special Edition)	CFL Traditions	0.178571	0.7	1	0.30303	0.213496	1	1	-2.115609
CG Survival Kit: Concept To Final Image	Cuddling with Carlin: The Big Spoon Search	0.2	0.665891	0.699302	0.409639	0.213496	1	0	-2.468751
CHEM087	CREO.8	0.5	0.690476	0.721429	0.533333	-0.680728	0	0	-1.957933
CHiPs '99 (Archive Collection/ On Demand DVD-R)	CHiPs	0.125	0.645833	0.822917	0.222222	0.213496	1	1	-2.567495
CHiPs: The Complete 1st - 2nd Seasons	CHICK: Within me lives a Superhero	0.263158	0.66406	0.731248	0.438356	0.227789	1	0	-2.357696
CHiPs: The Complete 1st - 2nd Seasons (Old Version)	Crime Stoppers Case Files: South Florida	0.269231	0.665804	0.699224	0.387097	0.213496	1	0	-2.462171
CHiPs: The Complete 1st Season	Coast: The Irish Sea	0.419355	0.707261	0.736535	0.538462	0.911163	1	0	-1.983253
CHiPs: The Complete 1st Season (Old Version)	Crime Stoppers Case Files: Southern California	0.177778	0.698869	0.728982	0.434783	0.213496	1	0	-2.351768
CHiPs: The Complete 2nd Season	Crash: The Animated Series	0.451613	0.707288	0.736559	0.586207	0.808358	1	0	-1.862908
CHiPs: The Complete 2nd Season (Old Version)	Crime Stoppers Case Files: Southern California	0.177778	0.680507	0.712456	0.413043	0.213496	1	0	-2.433123
CHiPs: The Complete 3rd Season	Crash: The Animated Series	0.451613	0.715224	0.743702	0.586207	0.809001	1	0	-1.836534
CIA Analysis Of The Warsaw Pact Forces: The Importance Of Clandestine Reporting (Book w/ DVD)	Chris Hedges and Eugene Jarecki the Failed War on Drugs: A Progressive Voice	0.212766	0.627243	0.664519	0.339181	0.213496	1	0	-2.651445
CIA: Exiled	CIA Declassified	0.166667	0.722767	0.805937	0.551724	-0.715065	0	0	-2.034345
CIA: The Shocking Stories Behind The Headlines	CIA: The Secret Files	0.404255	0.678165	1	0.550725	0.718757	1	0	-1.606353
CISSP (Book w/ DVD)	CÖT (Cok Özel Tim)	0.35	0.641228	0.677105	0.461538	-0.129447	0	0	-2.373443
CISSP Video Mentor (Book w/ DVD)	Conde de Monte Cristo	0.30303	0.65404	0.688636	0.4	0.784737	1	0	-2.457543
CITA 2003: The Best Of Cosmo Tango	Close Up: Gero von Boehm fragt	0.257143	0.650628	0.685566	0.393939	0.460844	1	0	-2.502676
CITA 2005: The Best Of Cosmo Tango	Close Up: Gero von Boehm fragt	0.257143	0.650628	0.685566	0.393939	0.460844	1	0	-2.502676
CITA 2006: The Best Of Cosmo Tango	Close Up: Gero von Boehm fragt	0.257143	0.650628	0.685566	0.393939	0.460844	1	0	-2.502676
CJ7	CEO	0.5	0.666667	0.7	0.5	-0.702125	0	0	-2.091449
CJ7 (Blu-ray)	Car Crazy	0.357143	0.67619	0.708571	0.5	-0.734358	0	0	-2.204426
CJ: CJ In Concert	Club Connect	0.444444	0.708262	0.737436	0.516129	-1.01911	0	0	-1.992197
CKY	CEO	0.5	0.666667	0.7	0.5	-0.824842	0	0	-2.091449
CKY 4: The Latest & Greatest (Slam Films)	Cuentos chilenos (Gracia y el forastero)	0.190476	0.625156	0.66264	0.361446	0.213496	1	0	-2.640123
CKY 4: The Latest & Greatest Skateboarding (Vas Products)	CMT Greatest Myths, Rumors, Legends & Downright Lies	0.206897	0.625528	0.662975	0.396396	0.213496	1	0	-2.591526
CKY Trilogy	Celebrity Dog	0.25	0.705026	0.734524	0.461538	-1.119681	0	0	-2.256053
CKY Trilogy: Round 1	Crap Kingdom Custom Rap	0.095238	0.679762	0.711786	0.355556	-0.719526	0	0	-2.529805
CKY Trilogy: Round 1 & 2 (Back-To-Back)	Charlie Sheen: Hollywood Black Book	0.225	0.621886	0.659697	0.394737	0.214946	1	0	-2.595230
CKY Trilogy: Round 1 & 2 (Side-By-Side)	Chu-2 Byo demo Koi ga Shitai! Lite	0.225	0.613095	0.651786	0.346667	0.218454	1	0	-2.674375
CKY Trilogy: Round 1 & 2 (Single Amaray 2-Pack)	Claudia: The Story of a Marriage	0.229167	0.61947	0.657523	0.320988	0.245024	1	0	-2.684605
CKY Trilogy: Round 2	Crap Kingdom Custom Rap	0.095238	0.679762	0.711786	0.355556	-0.719526	0	0	-2.529805
CKY2K	CO2	0.5	0.75	0.775	0.6	-0.786355	0	0	-1.634374
CKY3	CD:UK	0.2	0.7	0.73	0.545455	-0.987512	0	0	-2.174121
CKY: Infiltrate Destroy Rebuild: Video Album	Celebrity Rides: Dillon and the Rebel	0.244444	0.695108	0.725597	0.409639	0.213687	1	0	-2.362201
CKY: The Box Set	CHASE: The Series	0.411765	0.714597	0.743137	0.571429	-0.861056	0	0	-1.908953
CLIO Awards 40th Anniversary Reel, Part 1	Care Bears: Adventures in Care-A-Lot	0.261905	0.648887	0.683998	0.43038	0.214468	1	0	-2.456593
CLIO Awards 40th Anniversary Reel, Vol. 1	Conversations with a Serial Killer	0.285714	0.636508	0.672857	0.363636	0.230599	1	0	-2.563287
CLIO Awards 40th Anniversary Reel, Vol. 2	Conversations with a Serial Killer	0.285714	0.636508	0.672857	0.363636	0.230599	1	0	-2.563287
CLOSET (2007), Vol. 1 (Platinum Edition)	Chiara e dolce è la notte	0.268293	0.58005	0.622045	0.358209	0.768036	1	0	-2.724383
CMT Crossroads: Train And Martina McBride	CMT Crossroads	0.357143	0.755556	1	0.526316	0.294772	1	0	-1.545429
CNBC Titans: Herb Kelleher	CNBC Titans	0.444444	0.774691	1	0.615385	0.782952	1	0	-1.241335
