BMF: Street Certified	Big Screen: X Certificate	0.454545	0.697941	0.728147	0.666667	-1.737909	0	0
BMF: The Rise & Fall Of A Hip-Hop Drug Empire	Banshee Origins: Olek Drops a Dime	0.26087	0.610818	0.649736	0.395062	-2.606316	1	0
BMW: A Driving Obsession	Backseat Driving	0.32	0.662745	0.696471	0.47619	-2.311869	0	0
BMX Bandits (Hollywood's Attic)	Backstage in Hollywood	0.375	0.726147	0.753533	0.509091	-2.015837	1	0
BMX Bandits (Miracle Pictures)	Bloodletting & Miraculous Cures	0.354839	0.685423	0.71688	0.507937	-2.165265	1	0
BMX Bandits (Platinum)	Bendita Mentira	0.391304	0.677188	0.709469	0.461538	-2.23176	1	0
BMX Bandits (Severin)	Big Screen Britain	0.272727	0.701542	0.731388	0.487805	-2.211987	0	0
BMX Bandits (Severin/ Blu-ray)	Beat the Star (Australia)	0.258065	0.667189	0.70047	0.421053	-2.419739	1	0
BNO: Here & There, Vol. 2 (Blu-ray)	Big Brian the Fortune Seller	0.305556	0.614304	0.652874	0.4	-2.565228	1	0
BO (Book w/ DVD)	Beg, Borrow & Deal	0.294118	0.671517	0.704365	0.5	-2.268623	0	0
BOC Challenge: Knockdown	Body Challenge: Ultimate Slimdown	0.36	0.712767	0.74149	0.610169	-1.897385	1	0
BODL: Battle Of The Dancelines	Battle of the Brains	0.516129	0.692226	0.723003	0.653846	-1.706975	1	0
BOF: Atomik Circus (DVD/CD Combo)	Beth, From Chicago: Web Series	0.235294	0.601102	0.640992	0.338462	-2.70931	1	0
BR: Fernweh: Kanadische Arktis & Ontario	Bruce Forsyth and the Generation Game	0.317073	0.679813	0.711832	0.455696	-2.294036	1	0
BR: Fernweh: Peru & Ecuador	Be Bench: The Model Search	0.285714	0.647552	0.682796	0.472727	-2.385571	1	0
BR: Fernweh: Rajasthan & Nordindien	Bassie en Adriaan en de diamant	0.277778	0.677184	0.709466	0.441176	-2.350545	1	0
BRC Trouble In Store Pack: Trouble In Store / A Retailer's Guide To Legal Compliance / Age Restricted Sales (Book w/ DVD)	Behind the Mask Show: The Story of the US Mercs Paintball Team	0.245902	0.546606	0.591945	0.356757	-2.814734	1	0
BSAVA Manual Of Canine And Feline Neurology (Book w/ DVD)	Bullets, Boots and Bandages: How to Really Win at War	0.189655	0.606259	0.645633	0.339286	-2.712338	1	0
BSAVA Manual Of Canine And Feline Ultrasonography (Book w/ DVD)	Bailando por un sueño: 1er campeonato internacional de baile	0.171875	0.610246	0.649221	0.336	-2.711317	1	0
BSBK Review 2004	BBC News 24	0.470588	0.759804	0.783824	0.62069	-1.596457	0	0
BSBK Review 2005	Bum Reviews	0.529412	0.759804	0.783824	0.62069	-1.521986	0	0
BSCS Biology: A Human Approach (Book w/ DVD)	But Seriously, It's Sheila Hancock	0.222222	0.609524	0.648571	0.375	-2.652128	1	0
BT: This Binary Universe (DVD/CD Combo)	Banshee Origins: Olek Drops a Dime	0.225	0.633095	0.669786	0.346667	-2.622864	1	0
BTCC 2004 Review	Blue Review	0.529412	0.759804	0.783824	0.62069	-1.521986	0	0
BTCC 2005 Review	Blue Review	0.529412	0.759804	0.783824	0.62069	-1.521986	0	0
BTEC National Engineering Tutor Support Material: Core Units For All BTEC National Engineering Pathways (DVD-ROM)	Bailando por un sueño: 1er campeonato internacional de baile	0.263158	0.584504	0.626053	0.365714	-2.707292	1	0
BTEC National Engineering Tutor Support Material: Mandatory And Selected Optional Units For The ... (DVD-ROM)	Bailando por un sueño: 1er campeonato internacional de baile	0.281818	0.614806	0.653325	0.385965	-2.595855	1	0
BTK Confessions	Baronessen	0.5	0.742424	0.768182	0.592593	-1.674815	0	0
BTK Killer Speaks	Big Pullers	0.444444	0.712963	0.741667	0.533333	-1.947024	0	0
BX. Thug Soldiers	Bought & Sold	0.388889	0.738336	0.764502	0.5625	-1.869826	0	0
BYU Young Ambassadors: Heartsongs: Melodies Of Love	Bodyslam! The Making of a Professional Wrestler	0.173077	0.657891	0.692102	0.34	-2.584676	1	0
Ba Duan Jin (Book w/ DVD)	Born on a Bad Day	0.307692	0.676638	0.708974	0.409091	-2.376998	0	0
Ba Duan Jin (Book w/ DVD/ Old Version)	Between Lust and Brookings Drive	0.205128	0.631803	0.668623	0.416667	-2.550374	1	0
Ba Duan Jin: Eight-Section Qigong Exercises (Book w/ DVD)	Battle Jar: Resolving Arguments Since the Dawn of Time	0.206897	0.652809	0.722247	0.371681	-2.505831	1	0
Ba'al: The Storm God (PG-13 Version)	Blood of the Samurai: The Series	0.27027	0.67775	0.709975	0.4	-2.410428	1	0
Ba'al: The Storm God (Unrated Version)	Blood of the Samurai: The Series	0.282051	0.696387	0.726748	0.444444	-2.2859	1	0
BaGua Eight Large Palms	Bad Weather Films	0.416667	0.703704	0.762963	0.47619	-2.058956	0	0
Baa Baa Black Sheep, Vol. 1	Baa Baa Black Sheep	0.714286	0.904762	1	0.833333	-0.083622	0	1
Baa Baa Black Sheep, Vol. 2	Baa Baa Black Sheep	0.714286	0.904762	1	0.833333	-0.083622	0	1
Baaba Maal: Live At The Royal Festival Hall (5.1/DTS)	Barbara Mandrell and the Mandrell Sisters	0.277778	0.627205	0.701764	0.4375	-2.450819	1	0
Baadasssss Cinema	Baadasss TV	0.555556	0.796296	0.959259	0.666667	-1.016007	0	0
Baadasssss! (Columbia/Tri-Star)	Baadasss TV	0.34375	0.677083	0.935417	0.5	-1.867343	1	0
Baadasssss! (Mill Creek Entertainment)	Bravo Profiles: The Entertainment Business	0.282051	0.707474	0.736726	0.536585	-2.109497	1	0
Baader Meinhof Complex	Breathing Room	0.304348	0.718357	0.746522	0.473684	-2.158334	1	0
Baader Meinhof Complex (Blu-ray)	Bride of the Century	0.363636	0.689755	0.720779	0.481481	-2.186494	1	0
Baadshah	Bands	0.555556	0.796296	0.837037	0.666667	-1.227884	0	0
Baadshahs Of Bollywood, Vol. 1	Brits Bollywood	0.419355	0.712366	0.741129	0.553191	-1.940792	1	0
Baadshahs Of Bollywood, Vol. 2	Brits Bollywood	0.419355	0.712366	0.741129	0.553191	-1.940792	1	0
Baaghi	Baari	0.714286	0.849206	0.894444	0.769231	-0.544614	0	0
Baaria	Baari	0.857143	0.952381	0.97619	0.923077	0.432474	0	1
Baaria (Blu-ray)	Bahama Blue	0.470588	0.759804	0.807843	0.62069	-1.557996	0	0
Baaton Baaton Mein	Botan to bara	0.421053	0.732352	0.759117	0.484848	-1.990744	0	0
Baaz	Bradaz	0.6	0.904762	0.914286	0.833333	-0.421936	0	0
Baaz (Old Version/ 2005 Release)	Blaze and the Monster Machines	0.30303	0.655751	0.690176	0.40625	-2.444301	1	0
Baaz (Old Version/ 2006 Release)	Blaze and the Monster Machines	0.30303	0.655751	0.690176	0.40625	-2.444301	1	0
Baazigar	Bazar	0.666667	0.833333	0.866667	0.8	-0.637417	0	0
Bab El-Oued City	Bayou City	0.529412	0.745494	0.796395	0.642857	-1.487615	0	0
Bab'Aziz: The Prince Who Contemplated His Soul	Bishojo Celebrity Panchanne: The Wife is a Superheroine!	0.021277	0.684708	0.716237	0.384615	-2.494479	1	0
Baba Best Of: Baba Alla	Babalar ve Evlatlar	0.375	0.701587	0.820952	0.5	-1.976407	0	0
Baba Yaga	Baba ocagi	0.7	0.842424	0.921212	0.761905	-0.552481	0	0
Baba Yaga (Blu-ray)	Babaeng hampaslupa	0.35	0.702193	0.821316	0.564103	-1.888415	0	0
Baba Yaga (Blu-ray) / Killer Nun (Blu-ray)	Baba	0.116279	0.631008	0.778605	0.208333	-2.659224	1	0
Babadook	Bambaloo	0.666667	0.851852	0.881481	0.777778	-0.619451	0	0
Babadook (Blu-ray)	Bloody Murray	0.421053	0.696867	0.72718	0.545455	-2.00295	0	0
Babadook (Special Edition/ Blu-ray)	Baboons with Bill Bailey	0.333333	0.666101	0.766271	0.459016	-2.22541	1	0
Babae Sa Breakwater	Baa Baa Black Sheep	0.4	0.716667	0.773333	0.55	-1.90987	1	0
Babar And The Adventures Of Badou: Gone Wild	Babar and the Adventures of Badou	0.688889	0.795554	0.918222	0.78481	-0.630194	1	1
Babar And The Adventures Of Badou: Tusk-Tastic Birthday	Babar and the Adventures of Badou	0.553571	0.722689	0.889076	0.688889	-1.253657	1	1
Babar, King Of The Elephants	Benjamin the Elephant	0.551724	0.727488	0.754739	0.666667	-1.513814	0	0
Babar: Adventure Pack: Babar: The Movie / Best Friends Forever / School Days	Babar	0.077922	0.632756	0.816378	0.144578	-2.658341	1	1
Babar: Babar And Father Christmas	Blakkbox: Data from the Inside	0.323529	0.685657	0.717091	0.461538	-2.262794	1	0
Babar: Best Friends Forever	Best Friends Forever	0.75	0.765873	0.789286	0.857143	-0.655278	0	0
Babar: School Days	Bridge School News	0.578947	0.754386	0.778947	0.631579	-1.452479	1	0
Babar: The Classic Series: The Complete 1st Season	Blush: The Search for America's Greatest Makeup Artist	0.215686	0.684809	0.716328	0.45283	-2.348843	1	0
Babar: The Movie (Artisan)	Batman: The Animated Series	0.37037	0.735009	0.788007	0.581818	-1.824579	1	0
Babar: The Movie (E1 Entertainment)	Babyalarm! Teeniemütter in Not	0.361111	0.744176	0.820923	0.507463	-1.894557	1	0
Babar: Ultimate Collection	Ben 10: Ultimate Alien	0.555556	0.720959	0.748863	0.64	-1.584937	0	0
Babara Cartland: My Life Is A Novel	Babar and the Adventures of Badou	0.305556	0.672794	0.836397	0.485714	-2.089852	1	0
Babasonicos: Anoche (DVD/ CD Combo/ Edicion Limitada De Lujo)	BBC Learning Episode: Brazil - Music Dance and Art	0.16129	0.623287	0.660958	0.318584	-2.69993	1	0
Babasonicos: Luces	Babino unuce	0.473684	0.732609	0.812827	0.625	-1.593947	0	0
Babasonicos: Luces (DVD/CD Combo)	Baba	0.147059	0.639216	0.783529	0.25641	-2.59346	1	0
Babatunde Olatunji: African Drumming	Brian Majestic: Dinosaur Hunter	0.27027	0.672309	0.705078	0.434783	-2.378622	1	0
Babatunde Olatunji: Drums Of Passion Live '85	Banshee Origins: Olek Drops a Dime	0.304348	0.665921	0.732737	0.444444	-2.316187	1	0
Babatunde Olatunji: Love Drum Talk (Audio-Only DVD)	Burnout: The Ultimate Drag Race Challenge	0.25	0.6287	0.66583	0.361702	-2.605486	1	0
Babe (1975/ Archive Collection/ On Demand DVD-R)	Berlin 1936: Games of the XI Olympiad	0.204082	0.616479	0.654831	0.367816	-2.650022	1	0
Babe (1992)	Brave 10	0.416667	0.722222	0.75	0.571429	-1.878566	0	0
Babe (1995/ Pan & Scan)	Bachelor (France)	0.291667	0.657407	0.725926	0.47619	-2.30244	0	0
Babe (1995/ Pan & Scan/ DTS)	Buen día para todos (BDPT)	0.241379	0.613155	0.651839	0.392857	-2.612704	1	0
Babe (1995/ Pan & Scan/ Dolby Digital) / Babe: Pig In The City	Babes	0.079365	0.57672	0.746032	0.144928	-2.816464	1	0
Babe (1995/ Pan & Scan/ Special Edition)	Back of the Y Masterpiece Television	0.317073	0.613889	0.691111	0.410256	-2.498134	1	0
Babe (1995/ Pan & Scan/ Special Edition/ Old Version)	BBC Learning Episode: Brazil - Music Dance and Art	0.148148	0.647331	0.682598	0.342857	-2.61679	1	0
Babe (1995/ Widescreen) / Babe: Pig In The City	Billy Wilder, wie haben Sie's gemacht?	0.3125	0.6158	0.65422	0.413793	-2.538658	1	0
Babe (1995/ Widescreen/ Blu-ray)	Babys! Kleines Wunder - Großes Glück	0.151515	0.647693	0.753385	0.371429	-2.495766	1	0
Babe (1995/ Widescreen/ Decades Collection)	Bambole: scene di un delitto perfetto	0.25	0.642989	0.714391	0.439024	-2.42271	1	0
Babe (1995/ Widescreen/ Happy Faces Version)	Behind the Scenes on Disney Channel's Zapped	0.155556	0.641005	0.676905	0.4	-2.565528	1	0
Babe (1995/ Widescreen/ Special Edition)	Back of the Y Masterpiece Television	0.317073	0.648477	0.718782	0.435897	-2.368553	1	0
Babe (1995/ Widescreen/ Special Edition/ Blu-ray w/ Digital Copy/ Academy Slipcase)	Bailando por un sueño: 1er campeonato internacional de baile	0.22619	0.602251	0.681801	0.358621	-2.642257	1	0
Babe (1995/ Widescreen/ Special Edition/ Promotional Packaging)	Bailando por un sueño: 1er campeonato internacional de baile	0.25	0.651422	0.721138	0.384	-2.47304	1	0
Babe (1995/ Widescreen/ Universal 100th Anniversary Edition w/ Digital Copy)	Breakfast with the Arts (Richard Rodgers: Falling in Love)	0.246753	0.630524	0.667472	0.352941	-2.612551	1	0
Babe (1995/ Widescreen/ Universal 100th Anniversary Edition/ DVD & Blu-ray Combo w/ Digital Copy)	Brothers Grimm Fairy Tales: Poseidon God of Water - 20, Story Time	0.193878	0.587319	0.628587	0.315152	-2.78161	1	0
Babe Family Double Feature: Babe (1995/ Widescreen/ Special Edition) / Babe: Pig In The City	Baba	0.053763	0.614337	0.730036	0.102041	-2.806126	1	0
Babe Ruth	Barbe Rouge	0.6	0.822222	0.857778	0.727273	-0.942299	0	0
Babe Ruth (Old Version)	Bob the Builder	0.375	0.707799	0.737019	0.55	-2.005737	0	0
Babe Ruth Story (1948/ Archive Collection/ On Demand DVD-R)	Battle of the Sexes: in the Animal World	0.25	0.653646	0.722917	0.356436	-2.501441	1	0
Babe Ruth Story (UNK)	Bubble Bath Bay	0.318182	0.698864	0.728977	0.473684	-2.208139	0	0
Babe Ruth: A&E Biography	Baa Bahoo Aur Baby	0.4	0.694185	0.755348	0.5	-2.065397	0	0
Babe Ruth: Greatest Sports Legends	Business Matters: A Prophet Unheard	0.171429	0.698501	0.728651	0.394366	-2.408511	1	0
Babe Winkelman's Cashing In On Catfish	Bassie en Adriaan en de diamant	0.282051	0.663462	0.730769	0.450704	-2.329515	1	0
Babe Winkelman's Deadliest Largemouth: Bassin' Secrets	Battle Jar: Resolving Arguments Since the Dawn of Time	0.218182	0.679897	0.743917	0.381818	-2.414766	1	0
Babe Winkelman's Giant Pike	Bubnjari iz Dijamantne sume	0.214286	0.692857	0.723571	0.428571	-2.359724	1	0
Babe Winkelman's Giant Walleyes: Live Bait Techniques	Bassie en Adriaan en het geheim van de sleutel	0.296296	0.662727	0.730181	0.435644	-2.343574	1	0
Babe Winkelman's Panfishing	Baie des flamboyants	0.357143	0.71732	0.773856	0.44898	-2.115856	0	0
Babe Winkelman's Smallmouth Wisdom	Baie des flamboyants	0.314286	0.676844	0.741475	0.464286	-2.248008	1	0
Babe: Pig In The City	Blair: The Inside Story	0.409091	0.738785	0.764906	0.521739	-1.919163	0	0
Babe: Pig In The City (15 Anniversary/ Blu-ray)	Bible Man - The Animated Series	0.333333	0.659722	0.69375	0.425	-2.385682	1	0
Babe: Pig In The City (Old Version)	Bible Man - The Animated Series	0.416667	0.698923	0.729031	0.529412	-2.02855	1	0
Babe: The Complete Adventures: 2 Movie Pig Pack (Pan & Scan)	Born to Be Wild: The Golden Age of American Rock	0.229508	0.643076	0.678768	0.436364	-2.482466	1	0
Babe: The Complete Adventures: 2 Movie Pig Pack (Widescreen)	Bassie en Adriaan en het geheim van de sleutel	0.295082	0.6673	0.73384	0.425926	-2.3453	1	0
Babe: The Story Of Babe Ruth: A&E Biograrphy (A&E Direct/ On Demand DVD-R)	Bible Story	0.133333	0.623333	0.661	0.229885	-2.785558	1	0
BabeWatch: Butts, Breasts & Budapest (Peach DVD)	Bugs, Bites and Parasites: Tropical Diseases Uncovered	0.081633	0.638334	0.6745	0.365385	-2.628845	1	0
BabeWatch: Butts, Breasts & Budapest (Vivid)	Backstairs at the White House	0.222222	0.652778	0.722222	0.346667	-2.52898	1	0
BabeWatch: Crazy Girls Cancun	Broadway: The American Musical	0.166667	0.670398	0.703358	0.360656	-2.529741	1	0
BabeWatch: Crazy Girls Mexico	Beach Patrol: Miami Beach	0.366667	0.678632	0.710769	0.5	-2.188643	1	0
BabeWatch: Dream Dolls (Peach DVD)	Beach Patrol: Miami Beach	0.342857	0.67558	0.708022	0.491803	-2.231313	1	0
BabeWatch: Dream Dolls (Vivid)	Babies: Special Delivery	0.354839	0.674289	0.772002	0.5	-2.119839	1	0
BabeWatch: Hot Bodiest	Boracay Bodies	0.478261	0.718357	0.746522	0.578947	-1.80871	1	0
BabeWatch: Las Vegas	Bachelorette Party: Las Vegas	0.333333	0.731997	0.785597	0.666667	-1.713741	1	0
BabeWatch: Lingerie (Peach DVD)	Barbie: Life in the Dreamhouse	0.34375	0.677847	0.742278	0.507937	-2.152997	1	0
BabeWatch: Lingerie (Vivid)	Barbati de inchiriat	0.357143	0.697712	0.75817	0.44898	-2.17516	0	0
BabeWatch: Naughty But Nice (Peach DVD)	Baywatch Nights	0.3	0.654167	0.723333	0.428571	-2.375068	1	0
BabeWatch: Naughty But Nice (Vivid)	Baywatch Nights	0.333333	0.664352	0.731481	0.461538	-2.273591	1	0
BabeWatch: Palm Springs (Peach DVD)	Beach Patrol: Miami Beach	0.388889	0.705452	0.734907	0.548387	-2.002617	1	0
BabeWatch: Palm Springs (Vivid)	Beach Patrol: San Diego	0.375	0.686111	0.7175	0.535714	-2.099098	1	0
BabeWatch: Raw And Wild	Batman: Black and White	0.416667	0.707516	0.766013	0.541667	-1.936199	0	0
BabeWatch: Sex Fantasies	Being the Finest	0.36	0.697466	0.727719	0.52381	-2.097027	0	0
BabeWatch: Sex Kittens (Peach DVD)	Babewatch UK	0.314286	0.684982	0.810989	0.458333	-2.141881	1	0
BabeWatch: Sex Kittens (Vivid)	Babewatch UK	0.354839	0.69727	0.818362	0.5	-2.007267	1	0
BabeWatch: Wet Dreams	Bob the Series	0.409091	0.726263	0.753636	0.540541	-1.92799	1	0
BabeWatch: Wild Pool Parties	Bachelor in Paradise	0.344828	0.730504	0.784404	0.52	-1.971159	0	0
BabeWatch: Wild Women Of Prague	Black & White Animal League	0.34375	0.710768	0.739692	0.466667	-2.161261	1	0
Babel (Paramount)	Babe tsarstvo	0.444444	0.72328	0.833968	0.5625	-1.731472	0	0
Babel (Paramount/ Blu-ray)	Balada por un amor	0.296296	0.681676	0.745341	0.478261	-2.226147	0	0
Babel (Paramount/ Blu-ray/ Checkpoint)	Betania, orgullo y pasion	0.25641	0.663004	0.696703	0.4	-2.460652	1	0
Babel (Paramount/ HD-DVD)	By Popular Demand	0.269231	0.670085	0.703077	0.363636	-2.479897	0	0
Babel (Paramount/ HD-DVD/ Checkpoint)	Barbara	0.157895	0.635965	0.708772	0.304348	-2.641393	1	0
Babel (Paramount/ Old Version)	Bachelor in Paradise	0.258065	0.701485	0.761188	0.461538	-2.220173	1	0
Babel (Paramount/ Special Collector's Edition)	Batalla de las Americas (Canada Competition)	0.319149	0.712248	0.769798	0.456522	-2.151195	1	0
Babel (Paramount/ Special Collector's Edition/ Checkpoint)	Batalla de las Americas (Canada Competition)	0.254237	0.681312	0.745049	0.403846	-2.362301	1	0
Babel (Warner Brothers)	Beaver Brothers	0.625	0.731944	0.75875	0.75	-1.218501	1	0
Babel (Warner Brothers/ Blu-ray)	Big Brother/Bez cenzury	0.30303	0.666334	0.699701	0.526316	-2.236103	1	0
Babel II: Beyond Infinity #1- 4: Testament Of The Apocalypse Collection	Behind the Mask Show: The Story of the US Mercs Paintball Team	0.222222	0.62791	0.665119	0.385185	-2.59234	1	0
Babel II: Beyond Infinity #1: Call To The Gods	Born to Be Wild: The Golden Age of American Rock	0.170213	0.660553	0.694497	0.354167	-2.562585	1	0
Babel II: Beyond Infinity #2: Rise Of Poseidon	Build It Bigger: Rebuilding Greensburg	0.212766	0.630978	0.667881	0.348837	-2.630978	1	0
Babel II: Beyond Infinity #3: Leon's Mirage	Ben Fogle: New Lives in the Wild	0.227273	0.63952	0.675568	0.363636	-2.585191	1	0
Babel II: Beyond Infinity #4: Fall Of The Tower	Born to Be Wild: The Golden Age of American Rock	0.166667	0.637826	0.674043	0.350515	-2.627648	1	0
Babel II: Perfect Collection #1 - 4	Big Cat Week Collection	0.472222	0.667885	0.701096	0.566667	-2.003055	1	0
Babel II: Perfect Collection #1 - 4 (Old Version)	Bambole: scene di un delitto perfetto	0.28	0.658471	0.726777	0.409091	-2.403199	1	0
Baberellas	Babe Arella	0.727273	0.914141	0.948485	0.869565	-0.049625	0	0
Babes Behind Bars	Behind the Ears	0.388889	0.767984	0.791186	0.647059	-1.611635	0	0
Babes From Japan: Freaky Fun	Bert's Family Feud	0.310345	0.672367	0.705131	0.458333	-2.317286	1	0
Babes Going Bananas: Apple Booty Beauties	Based on a Couple of True Stories	0.404762	0.67577	0.740616	0.552632	-2.027607	1	0
Babes Going Bananas: Black Bike Week 2007	Babes	0.142857	0.650794	0.825397	0.25	-2.527526	1	0
Babes Going Bananas: Black Bike Week 2008	Babes	0.142857	0.650794	0.825397	0.25	-2.527526	1	0
Babes Going Bananas: Dime Piece Cuties	Banshee Origins: Carrie at the Gate	0.307692	0.684473	0.747578	0.48	-2.206725	1	0
Babes Going Bananas: G Spot	Budapest to Bamako	0.321429	0.686717	0.718045	0.510638	-2.184921	0	0
Babes Going Bananas: It Must Be Jelly	Blocker Gundan IV Machine Blaster	0.263158	0.664396	0.697957	0.416667	-2.430641	1	0
Babes Going Bananas: Miami Memorial Day	Bukas na lang kita mamahalin	0.35	0.673426	0.706083	0.463768	-2.27527	1	0
Babes Going Bananas: Rump Shaker	Bhagonwali - Baante Apni Taqdeer	0.333333	0.679293	0.711364	0.484848	-2.238673	1	0
Babes Going Bananas: Shake It Like A Salt Shaker	Bassie en Adriaan en het geheim van de schatkaart	0.265306	0.693231	0.754585	0.464646	-2.234845	1	0
Babes Going Crazy, Vol. 1	Best in Bridal	0.346154	0.683761	0.715385	0.536585	-2.130973	1	0
Babes Going Crazy, Vol. 2	Best in Bridal	0.346154	0.683761	0.715385	0.536585	-2.130973	1	0
Babes Going Crazy: Desert Heat	Beautiful Homes & Great Estates	0.193548	0.685423	0.71688	0.444444	-2.370085	1	0
Babes Going Crazy: Erotic Fantasy Fest (Woodhaven)	Banshee Origins: Carrie at the Gate	0.294118	0.653463	0.722771	0.45977	-2.33622	1	0
Babes Going Crazy: More Party Girls	Battle of the Gridiron Stars	0.277778	0.665982	0.732786	0.4	-2.396039	1	0
Babes Going Crazy: Party Girls!	Battle of the Gridiron Stars	0.25	0.670693	0.736555	0.42623	-2.36405	1	0
Babes Going Crazy: Ravin' Night And Day	Big Rich Texas: Whitney's Having a Baby	0.225	0.678736	0.710862	0.45	-2.365378	1	0
Babes Going Crazy: Southwest Spring Break	Bomber Boys: The Fighting Lancaster	0.261905	0.688332	0.719499	0.435897	-2.335375	1	0
Babes Going Crazy: Spring Break	Bana Hersey Yakisir: Shopping Monsters	0.1875	0.685363	0.748291	0.478873	-2.282829	1	0
Babes Going Crazy: Stripfight Cagefight	Bana Hersey Yakisir: Shopping Monsters	0.2	0.663248	0.730598	0.405063	-2.43914	1	0
Babes Going Crazy: Stripfight In Baja	Banshee Origins: Carrie at the Gate	0.289474	0.680349	0.74428	0.432432	-2.302734	1	0
Babes Going Crazy: Wild In England	Barny, bossen & bagmanden	0.228571	0.663553	0.730842	0.393443	-2.439385	1	0
Babes Going Crazy: Wild In The Ozarks	Babys! Kleines Wunder - Großes Glück	0.263158	0.67119	0.769833	0.426667	-2.308909	1	0
Babes In Kongland	Babes in the Wood	0.555556	0.740741	0.896296	0.611111	-1.359445	0	0
Babes In The Woods (1962)	Babes in the Wood	0.615385	0.834758	0.933903	0.727273	-0.757627	0	1
Babes In The Woods (2000)	Babes in the Wood	0.615385	0.834758	0.933903	0.727273	-0.757627	0	1
Babes In Toyland (1934/ On Demand DVD-R)	Babes	0.146341	0.651762	0.825881	0.255319	-2.519402	1	0
Babes In Toyland (1954/ Jef Films)	Babes	0.171429	0.65873	0.829365	0.292683	-2.457954	1	0
Babes In Toyland (1954/ Video Artists)	Babes	0.153846	0.653846	0.826923	0.266667	-2.501557	1	0
Babes In Toyland (1961)	Best in Town	0.375	0.689103	0.720192	0.540541	-2.081535	1	0
Babes In Toyland (1961/ Blu-ray)	Babes	0.181818	0.661616	0.830808	0.307692	-2.431057	1	0
Babes In Toyland (1997)	Best in Town	0.375	0.689103	0.720192	0.540541	-2.081535	1	0
Babes Of The Night (4-Pack): Huntress: Spirit Of The Night / Forbidden Zone: Alien Abduction / Cemetery High / The Occultist	Babes	0.048	0.624444	0.812222	0.091603	-2.703808	1	0
Babes On Bikes	Best Bits	0.533333	0.777778	0.8	0.64	-1.414129	0	0
Babes Rockin' Hard	Backstage in Hollywood	0.210526	0.736105	0.788884	0.47619	-2.125839	0	0
Babes That Bite: Good Girls Gone Bad	Batman: The Brave and the Bold	0.324324	0.712522	0.770018	0.470588	-2.124455	1	0
Babette's Feast (Criterion Collection)	Britain's Greatest Generation	0.333333	0.673184	0.705865	0.521739	-2.198733	1	0
Babette's Feast (Criterion Collection/ Blu-ray)	Britain's Whale Hunters: The Untold Story	0.333333	0.663095	0.696786	0.4	-2.410696	1	0
Babette's Feast (Criterion Collection/ Old Version)	Better Living with Collins and Collins	0.403846	0.667976	0.701179	0.483516	-2.213839	1	0
Babette's Feast (MGM/UA)	Bette	0.24	0.677778	0.71	0.387097	-2.44451	1	0
Baby Boom Years: 1962	Baby Boom	0.454545	0.769697	0.97697	0.625	-1.261338	1	1
Baby Boom Years: 1963	Baby Boom	0.454545	0.769697	0.97697	0.625	-1.261338	1	1
Baby Boom Years: 1964	Baby Boom	0.454545	0.769697	0.97697	0.625	-1.261338	1	1
Baby Boom Years: 1965	Baby Boom	0.454545	0.769697	0.97697	0.625	-1.261338	1	1
Baby Dolittle: Neighborhood Animals (Buena Vista)	Batalla de las Americas (Canada Competition)	0.24	0.679499	0.743599	0.421053	-2.352313	1	0
Baby Dolittle: Neighborhood Animals (Family Home/Discovery Video)	Bret Michaels and the Zombie Apocalypse of Love	0.227273	0.660111	0.6941	0.350877	-2.544725	1	0
Baby Dolittle: World Animals (Buena Vista)	Batalla de las Americas (Canada Competition)	0.186047	0.683016	0.746413	0.477273	-2.292515	1	0
Baby Dolittle: World Animals (Family Home/Discovery Video)	Bill Moyers on Addiction: Close to Home	0.237288	0.65336	0.688024	0.363636	-2.543194	1	0
Baby Doll	Baby Bob	0.7	0.825926	0.912963	0.736842	-0.660439	0	0
Baby Doll Diaries: Baby Doll Escorts / Baby Doll Strippers	Baby Diaries	0.220339	0.708822	0.883529	0.361111	-2.190444	1	0
Baby Dolls Behind Bars In 3D	Bobby Bare and Friends	0.344828	0.708507	0.737656	0.461538	-2.175384	0	0
Baby Einstein	Babel nisei	0.571429	0.815873	0.871111	0.692308	-1.050517	0	0
Baby Einstein (4-Pack), Vol. 1: Baby Bach / Language Nursery / Baby Shakespeare: World Of Poetry / Baby Newton: All About Shapes	Baby Time	0.062016	0.584755	0.792377	0.115108	-2.768259	1	0
Baby Einstein (4-Pack), Vol. 2: Baby Mozart Music Festival / Baby Van Gogh ... Colors / Neighborhood Animals / World Animals (4-	Baby Time	0.062016	0.584755	0.792377	0.115108	-2.768259	1	0
Baby Einstein (4-Pack), Vol. 3: Baby Beethoven / Baby Neptune: Discovering Water / Numbers Nursery	Baby Time	0.090909	0.590236	0.795118	0.165138	-2.729079	1	0
Baby Einstein Bundle Of Joy (13-Pack/ Amazon Exclusive): Baby Bach / Baby Beethoven / Baby Einstein: Neighborhood Animals / ...	Baby an Bord	0.101562	0.58754	0.79377	0.184397	-2.720703	1	0
Baby Einstein: Animals & Nature (4-Disc): Baby Van Gogh / World Animals / Baby MacDonald / On The Go	Baby Time	0.089109	0.589769	0.794884	0.162162	-2.731976	1	0
Baby Genius: Counting Songs	Body Mind Connection	0.392857	0.684028	0.715625	0.530612	-2.097359	0	0
C - Control: The Money And Soul Of Possibility: The Complete Series (Limited Edition/ DVD & Blu-ray Combo)	Control	0.074766	0.646807	0.682126	0.13913	-2.795212	1	0
